id,jun,jul,ago,set,out,nov,dez,jan
16254362,69.0,0.0,1311.0,0.0,2780.0,1147.0,3092.0,6085.0
16256300,3150.0,1330.0,270.0,1625.0,4820.0,5760.0,4820.0,7367.0
16258484,0.0,0.0,0.0,0.0,0.0,1380.0,2200.0,6890.0
16271766,0.0,0.0,0.0,0.0,0.0,150.0,5520.0,4240.0
16273044,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0
16273913,0.0,0.0,0.0,0.0,0.0,0.0,449.0,0.0
16274172,0.0,0.0,0.0,780.0,2730.0,9180.0,8650.0,21100.0
16274926,1000.0,0.0,0.0,0.0,0.0,8500.0,12500.0,14710.0
16289502,900.0,0.0,4500.0,1500.0,0.0,0.0,4900.0,10900.0
16292880,0.0,0.0,0.0,540.0,0.0,2430.0,2960.0,6800.0
16293415,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,6970.0
16294535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16295028,798.0,0.0,5586.0,1596.0,0.0,6783.0,3192.0,7485.0
16295275,2970.0,1386.0,1584.0,2970.0,3069.0,2970.0,5735.0,5841.0
16297986,0.0,0.0,0.0,900.0,600.0,1470.0,3720.0,6980.0
16298244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16298573,0.0,0.0,0.0,0.0,0.0,1040.0,4000.0,5920.0
16298656,70.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0
16298774,0.0,0.0,0.0,0.0,0.0,1300.0,3500.0,7090.0
16300369,0.0,0.0,0.0,0.0,0.0,0.0,9030.0,24120.0
16300586,330.0,360.0,180.0,900.0,2340.0,4120.0,8350.0,11310.0
16323152,0.0,0.0,0.0,0.0,0.0,4000.0,16100.0,31400.0
16323237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16324272,130.0,0.0,1140.0,720.0,0.0,1370.0,3650.0,5240.0
16325753,700.0,0.0,8400.0,13000.0,0.0,0.0,8800.0,22400.0
16325954,2280.0,0.0,290.0,3360.0,8680.0,2250.0,8700.0,35700.0
16329240,200.0,200.0,0.0,5000.0,0.0,5280.0,5100.0,6480.0
16329698,0.0,0.0,0.0,2000.0,100.0,2978.0,4480.0,6481.0
16329730,0.0,0.0,0.0,0.0,0.0,1260.0,5550.0,8490.0
16329757,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,700.0
16329839,498.0,0.0,6474.0,1494.0,0.0,1494.0,7286.0,13686.0
16330186,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2430.0
16330239,140.0,0.0,1820.0,420.0,150.0,300.0,3350.0,5794.0
16331050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16332750,1024.0,1428.0,1561.0,1831.0,2473.0,2087.0,6742.0,7410.0
16332975,1750.0,0.0,0.0,0.0,0.0,0.0,4950.0,13750.0
16333299,843.0,732.0,1980.0,2071.0,3243.0,2986.0,1913.0,4633.0
16333503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16333649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16844742,1155.0,1155.0,14721.0,3465.0,0.0,27706.0,19628.0,0.0
16845062,540.0,0.0,4320.0,0.0,0.0,0.0,540.0,10800.0
16849257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16851036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16851286,0.0,0.0,0.0,1180.0,5700.0,1100.0,8260.0,18290.0
16851781,0.0,0.0,0.0,0.0,0.0,0.0,2245.0,11976.0
16854150,0.0,0.0,0.0,0.0,0.0,960.0,5140.0,9860.0
16854622,0.0,0.0,0.0,0.0,0.0,0.0,360.0,1432.0
16857766,350.0,2100.0,3500.0,700.0,0.0,2800.0,4900.0,7700.0
16868122,1054.0,1054.0,12737.0,3295.0,0.0,25040.0,30233.0,28781.0
16868532,2397.0,0.0,31363.0,38956.0,71910.0,61737.0,81729.0,51950.0
16868948,958.0,958.0,11577.0,4911.0,28740.0,23718.0,46504.0,8194.0
16869891,500.0,0.0,6500.0,1500.0,0.0,1500.0,10260.0,21230.0
16870516,0.0,0.0,0.0,0.0,0.0,0.0,5600.0,4150.0
16884496,0.0,0.0,0.0,0.0,0.0,0.0,1830.0,4710.0
16888454,0.0,0.0,0.0,0.0,0.0,0.0,3300.0,14850.0
16890924,520.0,3900.0,5200.0,5460.0,5720.0,7540.0,3640.0,0.0
16891765,0.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0
16892087,0.0,4500.0,300.0,0.0,300.0,6600.0,4500.0,0.0
16893406,760.0,0.0,5320.0,1520.0,0.0,1000.0,5060.0,11200.0
16894710,144.0,0.0,990.0,282.0,0.0,300.0,0.0,0.0
16895362,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0
16895987,0.0,0.0,504.0,378.0,0.0,0.0,1890.0,0.0
16896889,140.0,720.0,840.0,122.0,1525.0,915.0,2120.0,1804.0
16897092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16897463,78.0,0.0,0.0,0.0,525.0,765.0,1573.0,3254.0
16907391,14750.0,7500.0,7500.0,8750.0,38750.0,37500.0,27200.0,5670.0
16908103,1740.0,2735.0,1860.0,2240.0,2772.0,3550.0,8470.0,11700.0
16909249,0.0,0.0,0.0,0.0,0.0,0.0,2245.0,4258.0
16909414,1000.0,500.0,9500.0,8500.0,15000.0,7000.0,7000.0,3500.0
16911163,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,13000.0
16911674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0
16912709,5400.0,2400.0,3000.0,3000.0,18600.0,10670.0,24600.0,16200.0
16913098,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,21200.0
16916137,2293.0,2365.0,4730.0,0.0,0.0,0.0,0.0,0.0
16919458,0.0,0.0,0.0,0.0,0.0,0.0,1550.0,2759.0
16920145,0.0,0.0,10400.0,12800.0,11200.0,0.0,9600.0,0.0
16920344,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,1950.0
16929097,100.0,800.0,360.0,1080.0,1000.0,1065.0,3515.0,5125.0
16929467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6550.0
21834270,0.0,0.0,0.0,0.0,0.0,620.0,2400.0,6220.0
21834347,0.0,0.0,0.0,1200.0,2100.0,2700.0,5700.0,9540.0
21835169,0.0,0.0,0.0,0.0,5580.0,5040.0,3955.0,6540.0
21835863,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,350.0
21836079,0.0,0.0,5500.0,1500.0,0.0,0.0,14600.0,40500.0
21836409,0.0,0.0,0.0,0.0,0.0,200.0,2310.0,2880.0
21837085,0.0,0.0,0.0,0.0,0.0,0.0,1998.0,8962.0
21837110,2400.0,0.0,16800.0,4800.0,0.0,15400.0,5500.0,0.0
21838229,0.0,0.0,0.0,350.0,0.0,0.0,3450.0,11550.0
21838238,1534.0,1178.0,845.0,1221.0,950.0,2594.0,1621.0,6482.0
21838936,0.0,0.0,2198.0,0.0,0.0,8190.0,37393.0,29400.0
21843070,4200.0,0.0,12600.0,11200.0,21000.0,20300.0,21000.0,0.0
21843363,0.0,0.0,0.0,0.0,0.0,0.0,8800.0,6700.0
21843554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0
21843711,0.0,0.0,0.0,0.0,0.0,0.0,4830.0,3900.0
21845254,1600.0,800.0,6400.0,5200.0,30000.0,28600.0,33000.0,33800.0
21845334,300.0,0.0,3840.0,960.0,0.0,3840.0,3840.0,0.0
21845399,0.0,0.0,0.0,0.0,400.0,976.0,1750.0,4850.0
21845787,0.0,0.0,0.0,0.0,0.0,7290.0,4740.0,4230.0
21846275,0.0,1330.0,90.0,2680.0,2410.0,1470.0,3405.0,5773.0
21846359,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,1080.0
31240943,0.0,680.0,1120.0,120.0,0.0,0.0,455.0,0.0
31240956,0.0,0.0,0.0,0.0,0.0,0.0,7630.0,16220.0
31241161,0.0,0.0,0.0,0.0,0.0,0.0,6380.0,14770.0
31242632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31246464,0.0,0.0,0.0,0.0,0.0,120.0,220.0,0.0
31248579,280.0,280.0,1400.0,840.0,0.0,1235.0,6790.0,11510.0
31249089,2160.0,436.0,1982.0,2890.0,1190.0,0.0,4850.0,14200.0
31249208,0.0,0.0,1510.0,2328.0,4200.0,5740.0,12960.0,12340.0
31249279,0.0,0.0,0.0,0.0,0.0,1500.0,13250.0,19300.0
31249834,0.0,0.0,0.0,0.0,0.0,660.0,4670.0,9930.0
31249861,0.0,0.0,0.0,0.0,0.0,0.0,3864.0,9320.0
31568131,0.0,0.0,0.0,0.0,0.0,3168.0,852.0,2482.0
31568313,0.0,0.0,0.0,0.0,0.0,0.0,2960.0,5050.0
32300245,0.0,0.0,0.0,0.0,0.0,396.0,796.0,838.0
32300446,0.0,891.0,99.0,0.0,0.0,198.0,796.0,1034.0
32982749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32987549,0.0,0.0,370.0,74.0,222.0,1615.0,2556.0,1090.0
32989438,768.0,0.0,96.0,0.0,0.0,0.0,0.0,731.0
32991670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32992643,0.0,0.0,0.0,0.0,0.0,2000.0,10960.0,30820.0
32993183,0.0,0.0,276.0,276.0,598.0,1848.0,1280.0,160.0
32993627,179.0,230.0,6440.0,6210.0,5520.0,4937.0,9860.0,12750.0
32994399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33003745,1200.0,0.0,100.0,300.0,0.0,830.0,1850.0,80.0
33009002,60.0,0.0,0.0,120.0,560.0,636.0,1795.0,2070.0
33010577,280.0,0.0,0.0,240.0,2635.0,255.0,2765.0,3144.0
33018306,0.0,0.0,318.0,138.0,309.0,1019.0,636.0,0.0
33019368,0.0,0.0,0.0,0.0,0.0,550.0,2884.0,6915.0
33031958,585.0,548.0,1224.0,1296.0,438.0,1117.0,6958.0,3960.0
33042060,595.0,510.0,0.0,1360.0,2635.0,120.0,4435.0,6750.0
33061631,1680.0,2124.0,5281.0,2169.0,0.0,4809.0,11467.0,13110.0
33065537,0.0,120.0,120.0,0.0,840.0,1140.0,2310.0,5650.0
33071382,0.0,0.0,0.0,828.0,7866.0,0.0,0.0,0.0
33074125,0.0,0.0,0.0,360.0,3060.0,0.0,897.0,2532.0
33075194,0.0,0.0,0.0,150.0,825.0,0.0,360.0,0.0
33075222,0.0,250.0,650.0,50.0,350.0,560.0,1280.0,2855.0
33080395,0.0,0.0,0.0,0.0,0.0,1515.0,4950.0,9058.0
33086476,1035.0,520.0,2070.0,260.0,2736.0,3213.0,1237.0,3420.0
33087209,2530.0,444.0,789.0,0.0,0.0,1940.0,6320.0,3270.0
33089863,0.0,0.0,340.0,272.0,1976.0,2542.0,5644.0,9428.0
33090580,0.0,130.0,1690.0,390.0,0.0,260.0,910.0,0.0
33092756,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0
33093306,1035.0,0.0,1035.0,650.0,570.0,2142.0,4651.0,5674.0
33093565,920.0,130.0,1035.0,0.0,1482.0,2618.0,1641.0,2632.0
33093723,690.0,130.0,1150.0,390.0,1644.0,2002.0,4237.0,5526.0
